StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,meta_Browser,meta_Version,meta_Operating System,meta_Resolution,consent,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,entrance,pass_1,timing_mc1a_First Click,timing_mc1a_Last Click,timing_mc1a_Page Submit,timing_mc1a_Click Count,confidence,motivation,pass_4,interview_statements_1,interview_statements_2,interview_statements_3,interview_statements_4,knowledge_before,new_info,strategy,strategy_free,change_strategy,change_strategy_free,interview_adj_1,interview_adj_2,interview_adj_3,interview_adj_4,interview_adj_5,interview_adj_6,interviewer_adj_1,interviewer_adj_2,interviewer_adj_3,interviewer_adj_4,interviewer_adj_5,interviewer_adj_6,engagement,age,gender,cond
2023-10-24 13:08:09,2023-10-24 14:06:58,0,100,3528,1,2023-10-24 14:06:59,R_1DVmaD0uQSynRL7,anonymous,EN,Chrome,118.0.0.0,Windows NT 10.0,1542x731,1,12.618,72.525,92.216,9,8.477,130.909,131.57,19,1,bowl,2.553,938.49,939.66,8,4,5,sos,3,4,5,3,1,4,2,No strategy were implied,2,,3,5,2,4,3,2,,5,2,3,4,2,7,27,1,MC1A
2023-10-25 14:03:59,2023-10-25 15:03:08,0,100,3549,1,2023-10-25 15:03:09,R_31BNkADwDxYSvk2,anonymous,EN,Chrome,117.0.0.0,Windows NT 10.0,1366x768,1,0,0,111.925,0,0,0,172.105,0,1,bowl,0,0,937.871,0,4,6,sos,2,5,5,2,5,3,2,,2,,1,5,1,5,2,1,5,5,1,3,5,1,6,30,2,MC1A
2023-10-30 17:44:56,2023-10-30 18:50:41,0,100,3944,1,2023-10-30 18:50:42,R_2l4SAOis1xUzCmd,anonymous,EN,Chrome,118.0.0.0,Windows NT 10.0,1366x768,1,0,0,88.245,0,147.564,157.739,163.144,14,1,bowl,0,0,984.582,0,6,5,SOS,4,5,4,4,7,6,1,"I just denied to most of the things she asked and stayed clam. I create a story which sounds like a normal story that friends meeting in the cafeteria.  ",1,I did. I was planning to say that I was only at the cafeteria with the friend but later added that also went to the basement with the friend saying that she was having some wok there. As I remember seeing someone with the person recording the video. The interviewer mention seeing the CCTV footage of me walking and that caught me off and I just mention the basement point.,4,5,2,5,4,2,4,5,1,4,5,4,7,31,2,MC1A
2023-10-31 10:44:38,2023-10-31 11:33:33,0,100,2934,1,2023-10-31 11:33:33,R_1dbscCOhOKSJ87t,anonymous,EN,Chrome,118.0.0.0,Windows NT 10.0,1920x1080,1,1.244,8.641,47.25,2,16.285,87.128,93.89,6,1,bowl,0.693,930.22,932.349,3,5,7,sos,3,2,4,3,5,3,2,I had no particular 'strategy' at all. I just 'went by' and went through with the flow.,2,"I never had any strategy to begin with, i just went through with the flow as mentioned before.",4,2,4,2,4,4,3,2,2,2,5,2,6,31,1,MC1A
2023-11-02 13:52:46,2023-11-02 14:45:14,0,100,3148,1,2023-11-02 14:45:15,R_eJ5zizl4TYYHhn3,anonymous,EN,Chrome,118.0.0.0,Windows NT 10.0,1280x720,1,0,0,50.126,0,35.297,50.863,111.226,4,1,bowl,0,0,950.894,0,6,7,Sos,4,2,5,4,6,7,1,My strategy was to provide a valid reason as to why I was in the building and browsing around and since the building has a gym I wanted to convince the interviewer that I was invited to the gym but was unable to find it hence why I was through the whole building. I also tried to move the suspicion from myself to their own employees.,2,"I kept to my plan. ",5,1,4,3,5,3,3,5,3,3,4,2,7,26,1,MC1A
2023-11-02 13:17:49,2023-11-02 13:48:52,0,38,1863,0,2023-11-02 17:17:54,R_3LYKx71V7c7nYhJ,anonymous,EN,Edge,118.0.2088.76,Windows NT 10.0,1366x768,1,0,0,73.347,0,0,0,240.01,0,1,bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC1A
2023-11-03 15:18:23,2023-11-03 16:04:41,0,100,2777,1,2023-11-03 16:04:42,R_9X1bc45gVO6hxO9,anonymous,EN,Chrome,103.0.0.0,Macintosh,1440x900,1,0,0,80.529,0,0,0,133.299,0,1,bowl,0,0,932.389,0,5,6,sos,4,5,4,4,5,5,1,"My strategy was to stay true to where I was because i thought there would be evidence but to have a reason as to why I was there and not give to many detailed specifics. ",2,,4,3,4,4,4,2,5,2,1,4,4,1,7,29,2,MC1A
2023-11-09 16:23:25,2023-11-09 17:05:45,0,100,2539,1,2023-11-09 17:05:46,R_AGv0EeizJ7u0XAt,anonymous,EN,Chrome,119.0.0.0,Windows NT 10.0,1366x768,1,135.422,135.422,137.2,1,0,0,167.809,0,2,bowl,34.729,674.813,964.584,4,7,7,SOS,5,1,4,5,2,3,1,I just told the interviewer that i only know a couple of people that work at the company,2,,5,1,5,1,5,4,5,5,1,1,5,2,7,22,1,MC1A
2023-11-16 14:29:29,2023-11-16 15:19:41,0,100,3011,1,2023-11-16 15:19:42,R_3RqNqHueh3OyCll,anonymous,EN,Edge,119.0.0.0,Windows NT 10.0,1366x768,1,11.403,11.403,147.021,1,0,0,240.113,0,2,bowl,0,0,997.051,0,5,5,sos,3,3,3,3,7,7,2,,2,,4,3,4,4,4,3,4,4,3,3,3,3,6,26,1,MC1A
2023-11-21 08:19:47,2023-11-21 09:09:45,0,100,2997,1,2023-11-21 09:09:45,R_10otdRyVXEHPcsh,anonymous,EN,Chrome,116.0.0.0,Macintosh,1440x900,1,0,0,150.018,0,0,0,240.116,0,2,bowl,0,0,931.925,0,4,7,sos,5,4,4,5,1,7,1,I chose to have my activities match up with why I was on each floor of the building by playing the I was lost card. Everyone gets lost at a building they are new at so there is no reason to doubt that,2,,4,2,5,2,5,5,5,4,1,2,5,1,6,29,2,MC1A
2023-11-21 17:48:03,2023-11-21 18:26:44,0,100,2320,1,2023-11-21 18:26:45,R_2Ph80Vd2w95agD0,anonymous,EN,Chrome,119.0.0.0,Windows NT 10.0,1920x1080,1,0,0,1.754,0,0,0,2,0,1,bowl,2.428,929.419,932.168,5,3,7,sos,3,2,5,4,5,3,2,I needed to give a convincing story,2,The CCTV seems worrying but No I didn't change,4,4,2,3,4,4,2,4,2,3,3,4,6,31,1,MC1A
2023-11-21 17:35:26,2023-11-21 18:27:35,0,38,3129,0,2023-11-21 21:35:28,R_2q1Op9UQ2bnCDQU,anonymous,EN,Edge,119.0.0.0,Windows NT 10.0,1920x1080,1,0,0,150.119,0,211.689,211.689,215.242,1,1,bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC1A
2023-11-22 11:27:55,2023-11-22 12:16:42,0,100,2926,1,2023-11-22 12:16:43,R_AigXWfLY2Yjbytr,anonymous,EN,Chrome,119.0.0.0,Windows NT 10.0,1366x768,1,39.871,39.871,55.614,1,3.17,232.017,240.015,11,1,bowl,3.269,929.79,931.207,4,3,6,sos,2,4,5,2,7,6,1,"Deny all the accusations from witnesses and the interviewer. I believed that they couldn't charge me with anything and the gloves prevented my fingerprints from being over the documents. ",2,,2,5,2,4,2,2,3,4,4,1,4,4,6,28,1,MC1A
2023-11-23 10:15:58,2023-11-23 11:14:39,0,100,3521,1,2023-11-23 11:14:40,R_z5MlDber1d5kq1b,anonymous,EN,Chrome,119.0.0.0,Windows NT 10.0,1280x720,1,6.629,6.629,107.566,1,3.579,97.537,226.058,6,1,bowl,7.065,1198.897,1200.021,8,7,6,sos,4,2,3,5,5,6,1,i just try my best to clear my name off the suspect list,2,,4,2,4,2,4,5,4,5,2,3,4,2,7,37,1,MC1A
2023-11-23 10:31:37,2023-11-23 11:11:09,0,38,2371,0,2023-11-23 14:54:23,R_3MRmf7GUmBEvuTT,anonymous,EN,Chrome,114.0.0.0,Macintosh,1366x768,1,0,0,33.606,0,0,0,124.834,0,1,bowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC1A
2023-12-06 10:18:22,2023-12-06 11:27:37,0,100,4155,1,2023-12-06 11:27:38,R_1f7S16H51mPmvs4,anonymous,EN,Chrome,119.0.0.0,Windows NT 10.0,1366x768,1,0,0,88.502,0,0,0,172.06,0,1,bowl,572.31,572.31,932.287,1,5,7,sos,4,5,4,3,7,2,2,,2,,4,4,5,4,5,4,5,4,1,2,4,1,7,26,1,MC1A
2023-12-07 10:48:05,2023-12-07 11:36:37,0,100,2912,1,2023-12-07 11:36:38,R_3QRZVgqKE1XkrTX,anonymous,EN,Chrome,119.0.0.0,Windows NT 10.0,1536x864,1,0,0,63.901,0,0,0,174.558,0,2,bowl,0,0,935.728,0,6,7,sos,4,2,4,4,4,6,1,i tried to convince him that i was just a regular employee doing her everyday things. I was conficent and i didnt doubt myself during the interview so that he would suspect me,2,,4,2,4,3,4,3,3,3,1,3,2,1,6,26,2,MC1A
